municipio_clean;ano;homicidio;furto;roubo;frv;Codmun7;codigo;municipio;regiao_administrativa;regiao_governo;populacao
ITAPETININGA;2001;  15;  1698;   218;   197;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  128306,0
ITAPETININGA;2002;   9;  2192;   231;   183;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  130552,0
ITAPETININGA;2003;  18;  2692;   249;   170;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  132869,0
ITAPETININGA;2004;  17;  2324;   347;   192;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  137733,0
ITAPETININGA;2005;  16;  2348;   357;   142;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  140425,0
ITAPETININGA;2006;   7;  2196;   285;   157;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  143097,0
ITAPETININGA;2007;   8;  2005;   254;   107;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  144928,5
ITAPETININGA;2008;  12;  1893;   207;    94;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  146760,0
ITAPETININGA;2009;  13;  2126;   323;   177;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  148808,0
ITAPETININGA;2010;  11;  1810;   240;   127;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  144377,0
ITAPETININGA;2011;  11;  1694;   242;   102;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  145822,0
ITAPETININGA;2012;  10;  1612;   186;    87;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  147219,0
ITAPETININGA;2013;   5;  1766;   222;   164;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  153810,0
ITAPETININGA;2014;   8;  1540;   214;   204;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  155436,0
ITAPETININGA;2015;  13;  1717;   210;   201;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  157016,0
ITAPETININGA;2016;   5;  1599;   241;   161;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  158561,0
ITAPETININGA;2017;   4;  1610;   265;   145;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  160070,0
ITAPETININGA;2018;   3;  1395;   220;   175;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  162231,0
ITAPETININGA;2019;  10;  1554;   184;   154;3522307;352230;Itapetininga;Sorocaba;Itapetininga;  163901,0
ITAPEVA;2001;   3;  1043;    77;    18;3522406;352240;Itapeva;Itapeva;Itapeva;   83971,0
ITAPEVA;2002;   2;   945;   117;    26;3522406;352240;Itapeva;Itapeva;Itapeva;   84824,0
ITAPEVA;2003;   6;  1263;    86;    20;3522406;352240;Itapeva;Itapeva;Itapeva;   85732,0
ITAPEVA;2004;   7;  1243;   119;    51;3522406;352240;Itapeva;Itapeva;Itapeva;   87639,0
ITAPEVA;2005;   8;  1114;   125;    55;3522406;352240;Itapeva;Itapeva;Itapeva;   88695,0
ITAPEVA;2006;   5;  1646;   141;    53;3522406;352240;Itapeva;Itapeva;Itapeva;   89743,0
ITAPEVA;2007;   4;  1428;   137;    25;3522406;352240;Itapeva;Itapeva;Itapeva;   89470,0
ITAPEVA;2008;   6;  1420;   128;    40;3522406;352240;Itapeva;Itapeva;Itapeva;   89197,0
ITAPEVA;2009;   7;  1112;   149;    65;3522406;352240;Itapeva;Itapeva;Itapeva;   89768,0
ITAPEVA;2010;   4;  1070;   233;    45;3522406;352240;Itapeva;Itapeva;Itapeva;   87753,0
ITAPEVA;2011;  10;  1126;   175;    68;3522406;352240;Itapeva;Itapeva;Itapeva;   88129,0
ITAPEVA;2012;   5;  1136;   220;    64;3522406;352240;Itapeva;Itapeva;Itapeva;   88491,0
ITAPEVA;2013;   2;  1026;   158;    69;3522406;352240;Itapeva;Itapeva;Itapeva;   91807,0
ITAPEVA;2014;   4;  1127;   121;   110;3522406;352240;Itapeva;Itapeva;Itapeva;   92265,0
ITAPEVA;2015;   2;  1043;   106;    97;3522406;352240;Itapeva;Itapeva;Itapeva;   92710,0
ITAPEVA;2016;   3;   905;   127;    85;3522406;352240;Itapeva;Itapeva;Itapeva;   93145,0
ITAPEVA;2017;   1;   791;   104;    62;3522406;352240;Itapeva;Itapeva;Itapeva;   93570,0
ITAPEVA;2018;   1;   768;    67;    54;3522406;352240;Itapeva;Itapeva;Itapeva;   93892,0
ITAPEVA;2019;   2;   590;    63;    51;3522406;352240;Itapeva;Itapeva;Itapeva;   94354,0
ITAPEVI;2001; 114;  1295;   865;   376;3522505;352250;Itapevi;São Paulo;São Paulo;  169106,0
ITAPEVI;2002; 114;  1182;   640;   372;3522505;352250;Itapevi;São Paulo;São Paulo;  173891,0
ITAPEVI;2003;  86;  1525;   771;   347;3522505;352250;Itapevi;São Paulo;São Paulo;  179209,0
ITAPEVI;2004;  70;  1656;   680;   387;3522505;352250;Itapevi;São Paulo;São Paulo;  190373,0
ITAPEVI;2005;  57;  1225;   581;   389;3522505;352250;Itapevi;São Paulo;São Paulo;  196551,0
ITAPEVI;2006;  69;  1187;   519;   366;3522505;352250;Itapevi;São Paulo;São Paulo;  202683,0
ITAPEVI;2007;  53;  1313;   525;   299;3522505;352250;Itapevi;São Paulo;São Paulo;  202339,0
ITAPEVI;2008;  27;  1107;   614;   301;3522505;352250;Itapevi;São Paulo;São Paulo;  201995,0
ITAPEVI;2009;  33;  1285;   858;   345;3522505;352250;Itapevi;São Paulo;São Paulo;  205881,0
ITAPEVI;2010;  27;   847;   744;   281;3522505;352250;Itapevi;São Paulo;São Paulo;  200769,0
ITAPEVI;2011;  37;   777;   690;   264;3522505;352250;Itapevi;São Paulo;São Paulo;  203712,0
ITAPEVI;2012;  44;   734;   770;   316;3522505;352250;Itapevi;São Paulo;São Paulo;  206558,0
ITAPEVI;2013;  34;  1252;   764;   321;3522505;352250;Itapevi;São Paulo;São Paulo;  217005,0
ITAPEVI;2014;  43;  1012;   948;   485;3522505;352250;Itapevi;São Paulo;São Paulo;  220250,0
ITAPEVI;2015;  31;  1068;  1004;   653;3522505;352250;Itapevi;São Paulo;São Paulo;  223404,0
ITAPEVI;2016;  27;  1228;  1184;   637;3522505;352250;Itapevi;São Paulo;São Paulo;  226488,0
ITAPEVI;2017;  36;  1264;  1154;   512;3522505;352250;Itapevi;São Paulo;São Paulo;  229502,0
ITAPEVI;2018;  27;   956;  1044;   537;3522505;352250;Itapevi;São Paulo;São Paulo;  234352,0
ITAPEVI;2019;  28;  1333;   953;   424;3522505;352250;Itapevi;São Paulo;São Paulo;  237700,0
ITAPIRA;2001;  15;  1166;   142;   134;3522604;352260;Itapira;Campinas;Campinas;   64563,0
ITAPIRA;2002;  11;  1146;   145;   165;3522604;352260;Itapira;Campinas;Campinas;   64806,0
ITAPIRA;2003;  14;  1134;   192;   153;3522604;352260;Itapira;Campinas;Campinas;   65469,0
ITAPIRA;2004;   6;  1209;   140;   117;3522604;352260;Itapira;Campinas;Campinas;   66861,0
ITAPIRA;2005;  16;  1127;   126;   133;3522604;352260;Itapira;Campinas;Campinas;   67632,0
ITAPIRA;2006;   4;   972;   182;   140;3522604;352260;Itapira;Campinas;Campinas;   68396,0
ITAPIRA;2007;   4;  1074;   132;   116;3522604;352260;Itapira;Campinas;Campinas;   70123,0
ITAPIRA;2008;   1;  1049;   132;   173;3522604;352260;Itapira;Campinas;Campinas;   71850,0
ITAPIRA;2009;   4;   893;   264;   241;3522604;352260;Itapira;Campinas;Campinas;   72657,0
ITAPIRA;2010;   4;   972;   215;   127;3522604;352260;Itapira;Campinas;Campinas;   68537,0
ITAPIRA;2011;   2;   744;   156;   129;3522604;352260;Itapira;Campinas;Campinas;   68934,0
ITAPIRA;2012;   3;   467;   170;   177;3522604;352260;Itapira;Campinas;Campinas;   69317,0
ITAPIRA;2013;   4;   623;   182;   205;3522604;352260;Itapira;Campinas;Campinas;   72048,0
ITAPIRA;2014;   5;   653;   152;   204;3522604;352260;Itapira;Campinas;Campinas;   72514,0
ITAPIRA;2015;   4;   528;   165;   170;3522604;352260;Itapira;Campinas;Campinas;   72967,0
ITAPIRA;2016;   5;   505;   202;   176;3522604;352260;Itapira;Campinas;Campinas;   73410,0
ITAPIRA;2017;   5;   556;   164;   195;3522604;352260;Itapira;Campinas;Campinas;   73844,0
ITAPIRA;2018;   5;   732;    79;   233;3522604;352260;Itapira;Campinas;Campinas;   74299,0
ITAPIRA;2019;   3;   546;   102;   194;3522604;352260;Itapira;Campinas;Campinas;   74773,0
ITAPIRAPUA PAULISTA;2001;   1;    16;     1;     1;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3616,0
ITAPIRAPUA PAULISTA;2002;   0;    15;     0;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3643,0
ITAPIRAPUA PAULISTA;2003;   0;    12;     1;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3674,0
ITAPIRAPUA PAULISTA;2004;   0;    13;     4;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3739,0
ITAPIRAPUA PAULISTA;2005;   1;    10;     0;     1;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3775,0
ITAPIRAPUA PAULISTA;2006;   1;    11;     0;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3811,0
ITAPIRAPUA PAULISTA;2007;   0;     7;     1;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3850,5
ITAPIRAPUA PAULISTA;2008;   0;     8;     0;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3890,0
ITAPIRAPUA PAULISTA;2009;   0;    10;     1;     1;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3919,0
ITAPIRAPUA PAULISTA;2010;   0;     7;     1;     2;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3880,0
ITAPIRAPUA PAULISTA;2011;   1;    10;     0;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3904,0
ITAPIRAPUA PAULISTA;2012;   1;     6;     1;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    3926,0
ITAPIRAPUA PAULISTA;2013;   0;     8;     0;     1;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    4081,0
ITAPIRAPUA PAULISTA;2014;   0;     8;     0;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    4109,0
ITAPIRAPUA PAULISTA;2015;   0;     7;     0;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    4135,0
ITAPIRAPUA PAULISTA;2016;   0;    15;     0;     0;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    4161,0
ITAPIRAPUA PAULISTA;2017;   1;    12;     1;     1;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    4186,0
ITAPIRAPUA PAULISTA;2018;   0;     4;     1;     1;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    4213,0
ITAPIRAPUA PAULISTA;2019;   0;     9;     0;     1;3522653;352265;Itapirapuã Paulista;Itapeva;Itapeva;    4241,0
ITAPOLIS;2001;   2;   333;     7;    22;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   38320,0
ITAPOLIS;2002;   2;   470;    14;    25;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   38738,0
ITAPOLIS;2003;   2;   449;    17;    25;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   39197,0
ITAPOLIS;2004;   5;   422;    13;    26;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   40160,0
ITAPOLIS;2005;   3;   493;    18;    13;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   40693,0
ITAPOLIS;2006;   3;   565;    19;    33;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   41222,0
ITAPOLIS;2007;   3;   497;    19;    22;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   40709,0
ITAPOLIS;2008;   1;   434;    22;    25;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   40196,0
ITAPOLIS;2009;   5;   442;    24;    37;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   40411,0
ITAPOLIS;2010;   3;   529;    27;    22;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   40051,0
ITAPOLIS;2011;   1;   484;    30;    58;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   40228,0
ITAPOLIS;2012;   5;   505;    50;    65;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   40399,0
ITAPOLIS;2013;   3;   565;    39;    60;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   41920,0
ITAPOLIS;2014;   3;   591;    48;    80;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   42135,0
ITAPOLIS;2015;   3;   641;    37;    70;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   42343,0
ITAPOLIS;2016;   3;   637;    24;    62;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   42547,0
ITAPOLIS;2017;   2;   458;    35;    36;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   42747,0
ITAPOLIS;2018;   4;   362;    17;    20;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   42903,0
ITAPOLIS;2019;   3;   364;    27;    34;3522703;352270;Itápolis;Região Administrativa Central;Araraquara;   43120,0
ITAPORANGA;2001;   0;    27;     4;     8;3522802;352280;Itaporanga;Itapeva;Itapeva;   14304,0
ITAPORANGA;2002;   2;    23;     3;     1;3522802;352280;Itaporanga;Itapeva;Itapeva;   14342,0
ITAPORANGA;2003;   1;    28;     1;     2;3522802;352280;Itaporanga;Itapeva;Itapeva;   14336,0
ITAPORANGA;2004;   1;    37;     2;    10;3522802;352280;Itaporanga;Itapeva;Itapeva;   14324,0
ITAPORANGA;2005;   1;    22;     8;     2;3522802;352280;Itaporanga;Itapeva;Itapeva;   14318,0
ITAPORANGA;2006;   1;    22;     2;     2;3522802;352280;Itaporanga;Itapeva;Itapeva;   14311,0
ITAPORANGA;2007;   1;    30;     4;    10;3522802;352280;Itaporanga;Itapeva;Itapeva;   14531,5
ITAPORANGA;2008;   1;    21;     5;     3;3522802;352280;Itaporanga;Itapeva;Itapeva;   14752,0
ITAPORANGA;2009;   0;    56;     1;     3;3522802;352280;Itaporanga;Itapeva;Itapeva;   14780,0
ITAPORANGA;2010;   0;    34;     6;     6;3522802;352280;Itaporanga;Itapeva;Itapeva;   14549,0
ITAPORANGA;2011;   2;    10;     2;     0;3522802;352280;Itaporanga;Itapeva;Itapeva;   14564,0
ITAPORANGA;2012;   1;    28;     3;     9;3522802;352280;Itaporanga;Itapeva;Itapeva;   14579,0
ITAPORANGA;2013;   0;    47;     5;    13;3522802;352280;Itaporanga;Itapeva;Itapeva;   15064,0
ITAPORANGA;2014;   2;    45;     4;     8;3522802;352280;Itaporanga;Itapeva;Itapeva;   15090,0
ITAPORANGA;2015;   3;    41;     1;     9;3522802;352280;Itaporanga;Itapeva;Itapeva;   15115,0
ITAPORANGA;2016;   1;    75;     8;     5;3522802;352280;Itaporanga;Itapeva;Itapeva;   15140,0
ITAPORANGA;2017;   1;    93;    10;     4;3522802;352280;Itaporanga;Itapeva;Itapeva;   15165,0
ITAPORANGA;2018;   1;    86;     2;     6;3522802;352280;Itaporanga;Itapeva;Itapeva;   15125,0
ITAPORANGA;2019;   2;    49;     2;     8;3522802;352280;Itaporanga;Itapeva;Itapeva;   15149,0
ITAPUI;2001;   1;    69;     6;     3;3522901;352290;Itapuí;Bauru;Jaú;   10435,0
ITAPUI;2002;   1;    84;    10;     3;3522901;352290;Itapuí;Bauru;Jaú;   10649,0
ITAPUI;2003;   0;   123;     3;     1;3522901;352290;Itapuí;Bauru;Jaú;   10778,0
ITAPUI;2004;   0;   188;     2;     1;3522901;352290;Itapuí;Bauru;Jaú;   11048,0
ITAPUI;2005;   1;   176;     8;     1;3522901;352290;Itapuí;Bauru;Jaú;   11198,0
ITAPUI;2006;   1;   120;    10;     3;3522901;352290;Itapuí;Bauru;Jaú;   11347,0
ITAPUI;2007;   1;    95;     8;     3;3522901;352290;Itapuí;Bauru;Jaú;   11845,5
ITAPUI;2008;   0;   115;    11;     7;3522901;352290;Itapuí;Bauru;Jaú;   12344,0
ITAPUI;2009;   2;   142;    24;     4;3522901;352290;Itapuí;Bauru;Jaú;   12536,0
ITAPUI;2010;   0;    84;    11;     3;3522901;352290;Itapuí;Bauru;Jaú;   12173,0
ITAPUI;2011;   0;    64;     3;     5;3522901;352290;Itapuí;Bauru;Jaú;   12312,0
ITAPUI;2012;   1;    73;     8;     5;3522901;352290;Itapuí;Bauru;Jaú;   12446,0
ITAPUI;2013;   1;    90;     8;    14;3522901;352290;Itapuí;Bauru;Jaú;   13023,0
ITAPUI;2014;   1;    80;     7;    10;3522901;352290;Itapuí;Bauru;Jaú;   13178,0
ITAPUI;2015;   2;    75;     3;    10;3522901;352290;Itapuí;Bauru;Jaú;   13328,0
ITAPUI;2016;   0;   130;     8;     8;3522901;352290;Itapuí;Bauru;Jaú;   13475,0
ITAPUI;2017;   0;   124;     6;     6;3522901;352290;Itapuí;Bauru;Jaú;   13618,0
ITAPUI;2018;   0;   145;     3;    18;3522901;352290;Itapuí;Bauru;Jaú;   13833,0
ITAPUI;2019;   1;   153;    15;     5;3522901;352290;Itapuí;Bauru;Jaú;   13992,0
ITAPURA;2001;   0;    68;     2;     0;3523008;352300;Itapura;Araçatuba;Andradina;    3842,0
ITAPURA;2002;   0;    57;     1;     0;3523008;352300;Itapura;Araçatuba;Andradina;    3856,0
ITAPURA;2003;   1;    77;     3;     1;3523008;352300;Itapura;Araçatuba;Andradina;    3864,0
ITAPURA;2004;   0;    79;     3;     1;3523008;352300;Itapura;Araçatuba;Andradina;    3881,0
ITAPURA;2005;   0;    77;     1;     2;3523008;352300;Itapura;Araçatuba;Andradina;    3891,0
ITAPURA;2006;   0;    68;     2;     0;3523008;352300;Itapura;Araçatuba;Andradina;    3900,0
ITAPURA;2007;   2;    62;     6;     0;3523008;352300;Itapura;Araçatuba;Andradina;    3917,5
ITAPURA;2008;   0;    82;     2;     1;3523008;352300;Itapura;Araçatuba;Andradina;    3935,0
ITAPURA;2009;   1;   100;     5;     1;3523008;352300;Itapura;Araçatuba;Andradina;    3941,0
ITAPURA;2010;   0;    80;     2;     0;3523008;352300;Itapura;Araçatuba;Andradina;    4357,0
ITAPURA;2011;   0;    73;     3;     5;3523008;352300;Itapura;Araçatuba;Andradina;    4397,0
ITAPURA;2012;   1;    45;     0;     2;3523008;352300;Itapura;Araçatuba;Andradina;    4436,0
ITAPURA;2013;   2;    38;     0;     3;3523008;352300;Itapura;Araçatuba;Andradina;    4629,0
ITAPURA;2014;   1;    39;     2;     1;3523008;352300;Itapura;Araçatuba;Andradina;    4674,0
ITAPURA;2015;   0;    36;     0;     0;3523008;352300;Itapura;Araçatuba;Andradina;    4717,0
ITAPURA;2016;   1;    42;     1;     0;3523008;352300;Itapura;Araçatuba;Andradina;    4760,0
ITAPURA;2017;   0;    43;     1;     0;3523008;352300;Itapura;Araçatuba;Andradina;    4802,0
ITAPURA;2018;   1;    45;     1;     0;3523008;352300;Itapura;Araçatuba;Andradina;    4860,0
ITAPURA;2019;   0;    44;     0;     2;3523008;352300;Itapura;Araçatuba;Andradina;    4906,0
ITAQUAQUECETUBA;2001; 209;  1332;  1174;   930;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  285610,0
ITAQUAQUECETUBA;2002; 195;  1647;  1168;   713;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  295663,0
ITAQUAQUECETUBA;2003; 165;  2112;  1340;   831;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  306208,0
ITAQUAQUECETUBA;2004; 130;  2012;  1089;   730;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  328345,0
ITAQUAQUECETUBA;2005; 116;  1676;   958;   783;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  340596,0
ITAQUAQUECETUBA;2006; 115;  1722;  1036;   780;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  352755,0
ITAQUAQUECETUBA;2007;  73;  1601;   882;   691;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  352124,0
ITAQUAQUECETUBA;2008;  51;  1473;   901;   696;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  351493,0
ITAQUAQUECETUBA;2009;  66;  1393;  1335;   974;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  359253,0
ITAQUAQUECETUBA;2010;  65;  1161;  1000;   842;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  321770,0
ITAQUAQUECETUBA;2011;  69;   890;  1286;  1002;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  325518,0
ITAQUAQUECETUBA;2012;  63;   816;  1196;  1120;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  329144,0
ITAQUAQUECETUBA;2013;  69;   939;  1638;  1190;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  344558,0
ITAQUAQUECETUBA;2014;  52;   834;  2482;  1766;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  348739,0
ITAQUAQUECETUBA;2015;  49;  1787;  1994;  1627;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  352801,0
ITAQUAQUECETUBA;2016;  45;  1983;  2515;  1402;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  356774,0
ITAQUAQUECETUBA;2017;  35;  1990;  2531;  1506;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  360657,0
ITAQUAQUECETUBA;2018;  42;  2356;  2865;  1607;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  366519,0
ITAQUAQUECETUBA;2019;  19;  2541;  2948;  1483;3523107;352310;Itaquaquecetuba;São Paulo;São Paulo;  370821,0
ITARARE;2001;   6;   632;    61;    19;3523206;352320;Itararé;Itapeva;Itapeva;   47098,0
ITARARE;2002;   3;   590;    43;    23;3523206;352320;Itararé;Itapeva;Itapeva;   47546,0
ITARARE;2003;   4;   500;    17;     4;3523206;352320;Itararé;Itapeva;Itapeva;   48006,0
ITARARE;2004;   5;   530;    22;    16;3523206;352320;Itararé;Itapeva;Itapeva;   48973,0
ITARARE;2005;   3;   502;    38;    23;3523206;352320;Itararé;Itapeva;Itapeva;   49507,0
ITARARE;2006;   5;   607;    26;    18;3523206;352320;Itararé;Itapeva;Itapeva;   50038,0
ITARARE;2007;   2;   616;    21;    17;3523206;352320;Itararé;Itapeva;Itapeva;   50519,0
ITARARE;2008;   4;   566;    33;    32;3523206;352320;Itararé;Itapeva;Itapeva;   51000,0
ITARARE;2009;   1;   741;    50;    43;3523206;352320;Itararé;Itapeva;Itapeva;   51412,0
ITARARE;2010;   1;   600;    67;    35;3523206;352320;Itararé;Itapeva;Itapeva;   47934,0
ITARARE;2011;   4;   543;    90;    21;3523206;352320;Itararé;Itapeva;Itapeva;   48040,0
ITARARE;2012;   2;   511;   106;    41;3523206;352320;Itararé;Itapeva;Itapeva;   48143,0
ITARARE;2013;   2;   503;    41;    22;3523206;352320;Itararé;Itapeva;Itapeva;   49818,0
ITARARE;2014;   1;   591;    69;    54;3523206;352320;Itararé;Itapeva;Itapeva;   49963,0
ITARARE;2015;   1;   459;    70;    38;3523206;352320;Itararé;Itapeva;Itapeva;   50105,0
ITARARE;2016;   4;   417;    71;    23;3523206;352320;Itararé;Itapeva;Itapeva;   50243,0
